Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Intl_Plan,Vmail_Plan,State,Area_Code,Phone,Churn
159,0,114.8,192.6,259,12.2,0,no,no,OR,510,400-1899,no
103,34,138.8,142,183.8,11.8,1,no,yes,DE,415,346-5053,no
150,27,209.8,155,251.5,7.2,0,no,yes,MA,408,398-2148,no
37,0,134.9,248.4,236.2,14.7,3,no,no,CT,408,347-7675,no
33,0,164,153.1,123.8,6.4,0,yes,no,AR,415,411-8956,no
55,0,245.5,192.7,141.7,9.1,1,no,no,SD,415,390-3761,no
134,32,80.3,199.9,170.8,16.6,0,no,yes,CT,408,377-3876,no
107,0,90.7,207.5,169.4,5.6,2,no,no,CT,408,345-2476,no
80,36,190.3,256.6,214.9,3.8,1,no,yes,MA,408,337-7879,no
78,0,108.6,209.9,222.6,7.9,1,no,no,MS,408,361-7283,yes
85,17,89.8,233.2,165.7,9.3,4,no,yes,MT,408,372-4868,yes
61,15,252.4,187.8,259.6,10,2,no,yes,AK,415,346-8863,no
97,32,183.4,269.1,203.5,6.7,5,no,yes,DE,415,390-5267,no
136,0,183.4,141.9,200.4,10.4,2,yes,no,OH,408,392-1547,no
135,0,155.2,135.9,184.6,3.8,3,no,no,MN,408,340-8177,no
87,19,165.8,186.9,249.7,0,1,no,yes,CA,415,383-4802,no
165,0,209.4,273.8,150.2,12.8,0,no,no,OH,510,378-8567,no
148,0,279.3,201.6,280.8,7.9,2,no,no,NV,415,406-7844,yes
99,0,174.1,99.1,211.6,7.7,2,no,no,SC,415,402-9173,no
123,0,175.7,184.6,156.9,9.1,2,no,no,WV,415,352-3440,no
127,0,256.5,222.1,156.7,13,1,yes,no,NM,415,363-1413,no
151,0,170.2,187.5,119.5,4.3,0,no,no,WY,415,394-8861,no
185,0,139.6,250.2,158.1,10.8,1,no,no,CA,408,358-4036,no
65,34,208.8,142.1,214.6,12.5,4,no,yes,KS,415,392-4680,no
58,0,210.1,248.9,158.6,14.4,4,no,no,WY,510,354-2762,no
104,0,113.6,158.6,187.7,10.5,2,no,no,OK,415,371-5811,no
44,0,202.6,163,268.1,8.3,0,no,no,UT,415,387-2014,no
58,0,174.4,265.8,182.4,0,4,no,no,MA,408,411-6598,no
108,0,210.6,164.2,201.4,9.4,0,no,no,UT,415,355-9356,no
132,0,121.5,253,195.7,10.7,1,no,no,MN,510,406-4720,no
80,0,127.8,181.6,197.3,15.9,2,no,no,NE,415,356-7239,no
162,0,135.2,242,246.9,10.2,2,no,no,OH,415,328-8747,no
110,0,99.4,275,212.1,16.7,2,no,no,KY,510,388-9464,no
96,0,276.9,246.9,254.4,10.3,1,no,no,WA,415,406-2866,yes
168,0,163.4,240.1,164,11.6,2,no,no,NY,408,333-5729,yes
72,0,287.4,235.3,292.1,5,4,no,no,IN,510,391-1499,yes
125,23,120.5,227.8,158.5,10.2,1,no,yes,CO,408,386-8690,no
170,0,184.1,204.9,224.3,9.8,2,no,no,DC,510,391-2231,no
71,0,185,232.5,191.1,14.9,3,no,no,AK,510,332-2275,no
124,0,160.9,144.2,120.4,12.9,1,no,no,SC,415,340-4028,no
68,0,207.6,251.6,191.6,10.9,2,no,no,KS,415,363-3486,no
97,0,209.2,0,175.4,11.8,1,no,no,UT,415,418-3181,no
98,0,158.4,306.6,144.2,2.1,1,yes,no,IL,510,351-3316,no
24,0,149,131,238.6,8.6,2,no,no,DC,408,369-3626,yes
136,0,204.5,208.8,224,9.8,0,no,no,DC,510,353-2763,no
44,0,288.8,175.9,215.4,9.5,0,no,no,OK,408,358-7165,yes
96,40,108.6,206.4,126.3,13.4,0,no,yes,KY,415,353-3223,no
31,0,97.5,260.4,88.7,7,1,no,no,NE,415,338-9044,no
72,0,166.5,261,262.7,13.3,0,no,no,AL,415,341-7296,no
24,0,156.2,90,205.1,7.3,1,no,no,HI,415,398-4431,no
112,31,225.2,256.8,249.7,11.5,4,no,yes,SC,415,408-5601,no
117,0,287.4,259.6,153.2,10,1,yes,no,GA,415,328-5188,yes
137,19,175.3,241.3,211.4,7.8,0,no,yes,KS,415,329-4474,no
136,0,102.1,219.5,73.7,9.8,0,no,no,PA,408,357-4573,no
95,0,157.9,259.6,230,14,0,no,no,UT,415,341-7112,no
82,19,146.5,246.4,199,4.1,1,no,yes,OR,415,400-3147,no
145,0,245.8,286.7,240.7,9,1,no,no,ND,415,378-1936,yes
56,0,177.7,215.6,236.7,10.5,1,yes,no,KY,415,347-1640,no
155,0,250.8,152.5,148.1,10,2,yes,no,MN,408,374-9531,no
133,0,117.8,199.2,244.1,11.8,0,no,no,OH,408,380-4374,yes
53,0,119.7,189.7,256.2,12.9,2,no,no,TX,415,380-9409,no
123,0,242.2,226.1,268.6,8.2,5,no,no,WY,415,387-1116,yes
136,0,163.4,249.3,249.7,9.8,7,no,no,GA,415,400-7509,no
57,0,161,208,208.1,8.4,3,no,no,TX,415,403-6225,no
62,0,128.7,169.5,193.6,10.3,1,no,no,WV,408,382-8274,no
112,0,81.6,268.1,140.8,8.6,1,no,no,NM,415,354-5764,no
55,20,207.7,199.7,216.5,7.3,1,no,yes,MI,415,387-6912,no
95,0,128.6,216.2,255.3,6.3,6,no,no,NC,408,384-3413,yes
125,0,233.3,209.8,210.6,9.1,1,no,no,NY,415,367-3950,no
1,0,182.1,134.9,152.3,10,5,no,no,TX,415,396-4254,yes
98,36,168,163.2,172.7,8,6,no,yes,KY,415,333-3010,yes
105,0,251.6,175.1,184.4,5.4,1,no,no,SD,415,393-1891,no
113,30,183.8,183.4,235,11.6,0,no,yes,ID,415,336-9053,no
99,0,256.4,214.5,233.7,7.9,3,no,no,OR,408,353-3372,yes
103,0,180.2,97.7,181.7,8.4,1,no,no,WI,415,386-8943,no
177,0,227.8,161.8,217,8,1,no,no,WV,408,376-9716,no
149,20,147.8,276.8,149.9,10.2,0,no,yes,SC,415,370-8676,no
160,0,234.9,270.8,219.3,13.9,1,no,no,CT,415,360-2329,yes
116,0,110.9,213.4,186.2,7.9,2,no,no,NV,408,360-1320,no
90,22,124.5,231.7,222.2,6.4,1,no,yes,ND,415,329-8638,no
148,0,233.5,187.7,122.3,9.6,0,yes,no,MI,415,385-1118,yes
147,35,197.3,141.1,212.1,10.1,2,no,yes,MT,415,408-8269,yes
95,0,58.2,202.1,210.5,10.4,0,no,no,NE,510,391-2334,no
201,0,212.7,225.2,195.1,7,1,no,no,UT,510,373-8900,no
80,0,151.5,131.7,235.3,11.8,0,no,no,WV,415,382-3512,no
122,0,146.3,218.7,236,11.5,1,yes,no,AR,415,420-4089,no
132,0,195.1,148.8,224.5,6.7,0,no,no,MT,408,406-8465,no
83,0,208.9,214.8,247.9,13,1,no,no,UT,510,386-6114,no
99,0,135.7,208.4,209,8.8,7,no,no,HI,408,413-9328,yes
84,0,225.9,275.6,201.4,14.3,3,no,no,KS,415,335-7144,yes
46,0,122.2,167.2,194.8,9.7,1,no,no,NY,415,414-5177,no
87,0,153.3,224.5,273.4,8.9,2,no,no,OH,510,350-5993,no
150,0,214,192.4,242.6,7.9,1,no,no,HI,415,370-1465,no
73,0,194.8,167.2,100.3,10.8,1,no,no,KS,408,385-2370,no
7,0,206.7,281.1,158.5,11,3,no,no,IN,415,358-9146,no
89,12,188,151.3,201.9,10.5,2,no,yes,OR,415,357-8515,no
131,0,122.3,118.8,147.9,13.7,3,yes,no,NY,408,406-8995,yes
105,0,259.3,175.2,222.4,12,3,no,no,VA,415,344-3145,no
108,0,115.1,211.3,136.1,13.8,2,yes,no,MI,408,341-9890,yes
47,28,172.9,137.6,203.8,8.3,1,no,yes,ID,415,365-4387,no
101,0,156.4,130.4,207.3,7.3,1,yes,no,MO,415,375-3341,no
182,24,128.1,143.4,191,11.6,1,no,yes,AL,415,418-3096,no
161,0,196.6,170.2,194.3,12.5,1,no,no,OR,408,378-3879,no
128,0,227.9,302.6,191.5,5.5,1,no,no,VT,408,344-1362,yes
69,31,194.9,191.6,153,13.2,2,no,yes,AZ,415,419-3937,no
113,34,44.9,134.2,168.4,13.3,1,no,yes,VA,408,348-4961,no
87,30,262.8,215.8,154.8,7.8,0,no,yes,PA,408,329-1410,no
71,0,211.2,252.7,225.8,12.3,0,no,no,CO,415,332-9896,no
76,0,204,225.1,240.3,9.6,1,no,no,KY,415,407-8575,no
87,0,223.2,127.5,289.3,14.5,3,no,no,NJ,510,387-2799,no
117,0,119,187.5,189.3,11.5,1,no,no,IL,408,373-9108,no
177,0,266.1,225.2,224.7,8.9,3,no,no,WA,415,345-3947,yes
95,0,134.4,152.4,236.5,9.4,1,no,no,WV,415,356-7511,no
76,0,171.1,257.2,91.6,16.2,1,no,no,RI,415,343-4516,no
66,0,170.5,254.3,197.3,10.5,2,no,no,OH,415,408-6305,no
110,0,178.5,146.9,217.1,9.9,1,no,no,MO,415,338-7305,no
204,0,205.2,154.8,191.4,14.1,3,no,no,MD,510,401-3077,no
32,31,232.8,183.5,206.8,13,0,no,yes,OH,415,401-6977,no
133,39,239.9,253.8,128.7,6.7,5,no,yes,VA,408,385-1464,no
185,0,55.6,288.7,111.2,12.1,2,no,no,FL,408,417-5034,no
103,37,153.5,241.9,244.7,10.6,1,no,yes,CO,415,420-7066,no
91,0,109.8,189.6,206.7,11.1,1,no,no,NY,510,394-8256,no
131,0,196.1,185.5,250,5.2,2,no,no,WV,415,362-5044,no
153,0,166.8,143.5,210.7,11.8,0,no,no,LA,510,350-2075,no
132,25,113.2,269.9,229.1,7.1,2,no,yes,MA,415,343-5372,no
148,0,203,150.9,245.5,14.6,1,no,no,UT,510,377-9520,no
141,0,242.8,234.1,211.5,6,5,no,no,AL,408,391-6773,no
105,0,156.5,140.2,227.4,12.2,2,no,no,ME,415,403-4442,no
169,0,266.7,158.2,287.7,13.8,3,no,no,TX,408,379-5885,yes
127,23,182,216.1,156.9,9.8,1,no,yes,ND,415,399-1021,no
57,0,85.9,193.9,231.5,10.1,0,no,no,CO,415,342-4004,no
123,33,146.6,114.8,220.4,2.9,0,no,yes,LA,415,382-7659,no
103,35,110.5,208.3,87.4,13.9,4,no,yes,MT,510,342-1004,yes
101,0,118.6,199.6,53.3,11.5,1,no,no,OR,415,398-5851,no
123,22,197.6,80,120.8,15.6,2,no,yes,NH,415,396-4869,no
78,32,210.3,192.2,246.1,10.8,6,no,yes,NE,510,422-8333,no
101,28,220.3,285.8,203,9.4,4,no,yes,WV,415,367-9127,no
129,0,150,232.4,261.2,12.5,1,no,no,NV,415,420-3028,no
67,34,161.7,207.6,205.7,9.2,0,no,yes,MA,415,357-6348,no
37,0,191.4,167.4,216.5,14,3,no,no,MI,415,386-1131,no
64,0,146.7,148.3,238.6,12.5,3,yes,no,KY,415,349-8391,no
173,0,109.4,101.3,167.3,7.8,1,no,no,WV,510,421-1484,no
135,0,144.1,249.8,211.4,13.6,1,no,no,KY,510,414-2663,no
75,42,248.9,170.8,104.5,11.2,1,no,yes,NJ,415,327-6989,no
88,0,85.7,221.6,190.6,11.6,4,no,no,ME,415,405-5513,yes
112,0,214.8,209.7,164.4,9.4,3,no,no,TX,415,345-9168,no
113,0,158.9,242.8,247.8,6.5,0,no,no,MN,408,417-5146,no
121,28,110,141.5,237.3,6.4,2,no,yes,VA,510,339-2792,no
70,0,152.8,183.6,151.8,10.5,1,no,no,DC,415,345-8397,no
90,0,145.6,197.1,294.5,10.5,0,no,no,MD,415,344-6404,no
39,0,93.3,199.6,206.2,6.5,0,no,no,RI,408,417-9455,no
142,0,216.8,187.8,138.1,8.3,0,no,no,MA,408,343-1009,no
176,0,201.9,154.7,164.4,9,1,no,no,MD,408,365-3493,no
105,0,146.4,225.1,230.1,8.5,1,no,no,NM,408,376-7043,no
57,0,272.7,224.9,178.2,10.5,2,no,no,MN,415,348-5728,yes
110,0,18.9,258.4,109.6,14.8,1,no,no,MI,510,357-5784,no
88,0,172.8,193.4,89.6,12.8,2,no,no,AZ,415,417-9844,no
95,0,190.2,157.1,181.5,14,0,no,no,AL,408,333-7225,no
147,0,130.6,208.1,204.6,15.6,3,no,no,MI,415,382-4943,no
101,0,158.4,188,219.7,13.5,4,no,no,SC,415,345-4589,yes
115,0,166.5,236.2,205.6,15.6,1,no,no,MS,415,404-6337,no
103,0,129.3,202.8,233,12.9,2,no,no,MS,415,412-1470,no
82,0,199.3,193.4,254.4,7,0,no,no,CA,415,394-9220,no
141,0,185.1,233,152.2,9.1,0,no,no,MD,415,364-5362,no
149,0,175.4,197.4,188.2,9.7,2,no,no,ND,408,372-9852,no
131,0,263.4,151.9,218.5,10.7,2,no,no,IL,510,394-9984,no
119,0,94.2,264.1,203.7,7.3,1,no,no,SD,510,402-1668,no
112,0,189.4,219,168,7.1,3,no,no,AL,510,339-5659,no
116,35,118,167.2,205.7,11.8,2,no,yes,NV,510,341-7279,no
94,0,212.1,189.4,352.2,8.4,3,no,no,LA,415,371-3236,no
90,0,222,187,282.3,12.4,2,no,no,VA,408,343-5679,no
114,31,222.8,180.5,151.3,13,0,no,yes,DE,415,347-4626,no
63,25,190,116.6,141.5,12.2,1,no,yes,CT,408,344-8498,no
130,0,271.8,237.2,210.1,8.7,4,no,no,CO,408,349-3005,yes
122,29,195.4,268.2,168,8.4,3,no,yes,MA,408,371-3498,no
166,0,199.6,214.3,196.8,7.2,3,no,no,OR,510,367-4853,no
62,0,100,173.5,218,10.1,0,no,no,WA,415,422-3454,no
78,21,160.6,223.1,124,9.5,2,no,yes,SC,415,403-8915,no
148,26,158.7,160.5,218.3,9.9,1,no,yes,IN,415,371-2418,no
154,0,154.5,214.2,178,12,3,no,no,MD,510,411-2977,yes
110,34,192.3,129.3,136.3,6.3,1,no,yes,NV,408,389-8163,no
75,0,305.1,188,235.4,8.5,0,no,no,TX,415,417-4456,yes
84,38,193,153.6,260.4,7.4,2,no,yes,ND,408,351-1894,no
113,0,72.5,204,117.9,6.6,1,no,no,WV,510,386-6408,no
181,40,105.2,341.3,165.7,6.3,2,no,yes,CO,510,370-9592,no
51,0,180.5,134.7,170.7,10,2,no,no,TX,415,397-9251,no
102,29,214.7,314.3,280.2,14.3,0,no,yes,FL,408,395-6913,no
107,0,86.8,108.1,204.3,13.2,1,no,no,AL,408,332-3804,no
88,0,131.5,174.8,184.2,7.9,5,no,no,WV,510,421-1326,yes
82,0,135.4,237.1,118.3,17.5,0,no,no,MI,415,415-8200,no
204,0,174.3,254.1,176.4,5.9,6,no,no,NY,415,371-9414,no
130,0,203.9,191.8,132.5,12.1,3,no,no,MS,510,347-3895,no
174,0,235.5,142.3,316.7,12.5,0,no,no,MO,510,342-5854,no
129,0,157,256.9,185.5,12.1,2,no,no,AR,415,379-7192,no
190,0,111.9,223,243.2,10,3,yes,no,MS,415,394-5753,no
54,0,236.3,152.8,160.3,11.2,3,yes,no,NY,510,390-6932,no
78,0,163.6,283.4,262.1,8.6,0,no,no,SD,408,394-3171,no
100,29,213.6,175.9,207.2,8.9,1,no,yes,AK,415,394-5202,no
70,30,143.4,170,127.9,9.4,3,no,yes,WV,510,348-3777,no
111,0,78.3,198.2,248.5,12.1,1,no,no,SC,510,407-3949,no
117,0,97.1,228,240,10.6,1,no,no,VA,408,363-4779,no
68,0,94.1,147.6,213.5,10.1,0,no,no,MS,415,340-2239,no
27,0,226.3,274.3,242.7,8.2,2,no,no,SD,510,359-3423,yes
91,0,133.8,158.8,189.6,10.5,1,no,no,MN,415,382-9297,no
181,27,190.3,249,215.7,10.6,1,no,yes,AL,415,330-9294,no
118,36,294.9,165.7,189.2,9.8,3,no,yes,CO,415,362-8763,no
112,0,185.4,191.4,144,10,2,no,no,ME,415,403-4816,no
93,0,179.5,191.9,165.5,12,0,no,no,GA,415,371-2155,no
102,0,158,207.9,190.4,10.1,0,no,no,AZ,408,334-1339,no
93,0,173,190.4,290,10.4,0,no,no,MA,415,341-7412,no
107,32,134.2,211.9,167.6,8.2,1,no,yes,AZ,415,375-4770,no
100,32,125.2,230.9,192,12.6,3,no,yes,IN,415,406-7643,no
115,0,195.9,227,313.2,13.2,2,no,no,DE,415,415-8164,no
63,13,214.2,181.2,174,10.3,0,no,yes,WI,510,354-3545,no
57,0,221.1,236.7,252.3,9.5,0,no,no,ME,415,377-3139,no
119,26,132,173.3,203.5,11.6,1,no,yes,DC,408,418-7478,no
73,0,157.6,198.3,364.9,9.1,1,no,no,GA,408,385-6952,no
98,30,110.3,182.4,183.8,11,2,no,yes,HI,408,381-8593,no
139,0,161.5,192.9,168.3,11.2,0,yes,no,VA,415,365-9371,no
31,28,171.8,240.7,245.5,10.6,1,no,yes,NY,408,401-7335,no
129,32,211,155.1,234.8,11.4,1,no,yes,PA,510,364-5126,no
115,0,139.3,192.3,151,9.3,7,no,no,AR,415,385-7157,yes
108,0,291.6,221.1,229.2,14,2,no,no,HI,415,385-4766,yes
139,0,139,132.9,272,12.1,0,no,no,DE,408,390-1760,no
102,0,234.8,199.2,163.2,10,4,no,no,WV,408,365-8831,no
149,0,187.6,201.4,264.2,8.8,1,no,no,OK,408,353-4002,no
113,0,159.8,210.1,175.1,13.1,2,no,no,OR,415,367-5923,no
131,33,177.1,194,253.4,5.2,1,no,yes,ND,408,393-9548,no
83,0,117.9,160.4,235.3,11.4,0,no,no,MO,408,362-2356,no
96,21,247.6,256.3,158.6,10.8,2,no,yes,AR,415,365-2341,no
98,0,169.9,138.3,142.6,8.5,1,no,no,GA,408,388-8797,no
3,0,185,203.7,170.5,14.1,3,no,no,TN,415,400-4713,no
77,17,204.9,201,219.7,11.3,0,no,yes,MA,408,420-3042,no
75,24,225.5,182,270.9,9.4,3,no,yes,ND,408,396-4171,no
40,0,169.7,141.4,253,10.5,4,no,no,IA,510,389-8417,yes
108,0,239.3,223.4,251.4,10.6,0,no,no,NJ,415,339-4068,no
100,0,113.3,197.9,284.5,11.7,4,no,no,MT,415,341-4873,yes
16,0,161.9,230.1,148.8,10.2,3,no,no,AL,415,336-2322,no
115,16,133.3,185.7,161.5,5.6,2,no,yes,NY,510,402-1607,no
108,25,170.7,109.9,165.7,8.7,3,no,yes,PA,510,379-3037,no
107,0,189.7,156.1,244,8.3,5,no,no,VT,510,382-1399,no
161,0,322.3,230.4,241.5,7.8,2,no,no,NC,415,394-5489,yes
147,0,124.4,320.9,157.2,10.4,2,no,no,CT,415,387-6065,no
107,0,146.9,114.3,114.5,11.4,3,no,no,MO,415,327-6087,no
120,0,192.6,206.4,283.2,10.8,1,no,no,WV,510,341-8667,no
107,36,96.3,179.6,166.3,10.3,1,no,yes,NJ,408,338-9612,no
58,0,131.9,167.6,205.9,14.7,3,no,no,AK,510,364-1134,no
91,0,147.2,175.2,136.3,13.3,2,no,no,LA,408,413-4811,no
13,0,143.1,239.6,221.7,7.1,2,no,no,AL,415,354-4333,no
104,0,280.4,179.4,150.6,15.2,5,no,no,IN,408,382-2026,no
93,31,237.2,213.1,192.7,10.7,1,no,yes,MA,415,368-3287,no
95,0,184.2,181.6,143.4,12.8,2,no,no,DE,510,367-8298,no
104,0,109.1,187.1,216.6,10,3,no,no,SC,415,391-1783,no
35,0,138.1,158.2,215.7,10.3,5,no,no,NH,408,393-8762,yes
62,0,186.8,207.6,195,8.8,3,no,no,LA,415,385-1423,no
143,0,155.4,290.9,228.4,13.9,1,no,no,MS,510,406-7670,no
62,0,245.3,122.9,228.4,8.5,4,no,no,NM,415,339-5423,no
60,0,205.9,277.4,202,11,0,yes,no,WA,415,366-8939,yes
41,0,207.2,214.1,193,11.9,1,no,no,SC,510,353-2391,no
34,14,151.5,248.7,199.8,10.7,2,no,yes,MT,415,372-4203,no
56,0,221.9,278.2,288.1,7.1,0,no,no,ME,408,385-5688,yes
183,0,190,246.6,304.2,9.5,1,no,no,NM,415,397-7453,no
94,0,220.8,156.2,187.9,10.5,2,no,no,AZ,415,366-9015,no
73,47,173.7,204,174.6,6.3,2,no,yes,CT,415,356-1654,no
123,0,114.8,150,268.6,9.6,2,no,no,IL,408,337-3932,no
64,0,113.8,192.3,214.9,10.4,3,no,no,IN,408,350-1126,no
127,0,143.2,179.5,171.8,6.2,4,yes,no,AR,415,416-3649,yes
33,0,184.4,203.8,237.4,9.3,3,no,no,RI,415,349-1726,no
27,0,227.4,248,61.4,7.8,1,no,no,ND,415,405-1589,no
123,0,224,210.7,231.9,2.1,0,no,no,NH,408,366-7560,no
148,0,216.2,185.7,300,10,2,no,no,NV,510,333-9643,no
81,0,129.9,230.1,140.5,13.3,0,no,no,UT,415,355-6422,no
122,30,230.1,287.6,177.1,6.9,2,no,yes,NC,510,329-5400,no
52,0,204.4,273.2,179.6,11,1,no,no,MI,415,383-6356,no
91,44,216.6,173.1,242.1,9.1,1,no,yes,WI,408,377-7276,no
54,0,247.5,225.4,244.3,10.2,2,no,no,AR,415,337-1586,yes
152,0,228.1,136.4,197.3,9,1,no,no,NH,510,336-9273,no
201,0,225.9,299.1,251.3,11.2,1,no,no,TX,415,415-5476,yes
78,0,103.5,117.9,201,12,4,no,no,ID,415,332-2650,yes
67,0,115.5,252.2,208.9,7.5,0,no,no,CT,415,418-8257,no
100,0,218.8,148.3,277.8,9.7,1,no,no,NH,408,407-3121,no
41,0,223.8,244.8,223.8,12.3,3,no,no,WY,510,381-2413,no
133,0,143.8,184,275.5,12.9,3,no,no,OR,415,378-1144,no
36,43,29.9,129.1,325.9,8.6,2,no,yes,SC,408,359-5091,no
51,28,276.7,203.7,246.2,8.3,0,no,yes,MD,510,378-6986,no
122,0,141.4,146.4,123,8.1,0,no,no,NY,415,386-6580,no
84,41,153.9,140.7,217.7,12.8,1,no,yes,NM,408,419-9713,no
91,0,190.5,205.5,130.7,13.8,0,no,no,LA,415,382-6153,no
110,0,192.6,178.9,214.6,9.4,1,no,no,UT,408,332-1690,no
91,0,151.8,103.6,156.3,12.2,1,yes,no,AL,408,348-9383,no
121,0,215.6,192.9,144,10.1,5,no,no,DE,408,420-3857,no
109,0,180,229,139.4,7.8,3,no,no,WV,415,405-2653,no
95,0,157.3,197.5,128.2,8.4,2,no,no,KY,510,417-9278,no
72,0,196.5,158.6,269.3,6.8,0,no,no,NC,415,352-5663,no
73,0,240.3,162.5,231.9,11.9,0,no,no,WV,415,370-8786,no
108,0,193.3,154.7,174.8,9.4,3,no,no,AZ,415,415-6333,no
58,39,211.9,274.4,210.5,5.4,1,no,yes,WV,408,391-6558,no
148,0,218.7,155.6,277.4,8.2,1,yes,no,ND,415,396-4234,no
76,0,246.8,206.3,208.4,13.2,0,yes,no,WA,510,345-6961,yes
103,0,174.7,148,168.2,15.8,6,no,no,ID,415,346-5992,yes
87,0,240,134.1,189.1,9.3,0,no,no,CT,415,402-3908,yes
35,37,181.2,177.6,228,5,2,no,yes,OK,510,350-2340,no
88,0,113.7,165.1,141.5,10.8,1,no,no,IA,415,410-2015,no
67,41,174.7,160.6,155.3,13.4,0,no,yes,NE,415,380-3311,no
77,29,211.1,223.5,148.4,9.7,2,no,yes,ID,510,399-7029,no
124,0,169.3,178.6,242.3,12.2,1,no,no,OR,510,337-3868,no
30,0,247.4,175.9,287.4,11.3,0,no,no,SD,415,354-8088,no
53,32,131.2,227.4,178.9,12.8,2,no,yes,DE,415,416-9723,no
152,0,161.4,163.6,153.2,11.8,1,no,no,WA,510,337-4403,no
100,0,107.2,86.8,156.2,9.7,1,yes,no,CT,510,416-1536,no
59,32,211.9,202.9,213.5,8.8,1,no,yes,MN,408,386-3796,no
143,0,160.4,285.9,182.5,6.9,3,no,no,WA,510,340-4989,no
142,40,230.7,256.8,263.9,6.4,1,no,yes,PA,510,340-6221,no
105,0,232.6,253.4,154,10.5,1,no,no,ID,408,363-3469,no
111,0,294.7,294.6,260.1,10.8,1,no,no,MS,408,345-3787,yes
143,0,133.4,223.9,180.4,10.2,1,no,no,WA,510,362-3107,no
93,22,306.2,189.7,240.3,11.7,0,no,yes,DC,408,345-1994,no
79,0,236.8,186.4,126.9,10.4,2,no,no,KY,415,377-5417,no
68,24,125.7,275.9,214.5,14.2,3,yes,yes,OH,415,369-8574,yes
93,0,168.4,276,196.2,11.4,1,yes,no,TN,510,344-6847,no
103,0,70.9,134.5,168.8,12,2,no,no,ID,415,391-7528,no
144,38,105,121.8,221.5,3.7,0,no,yes,WV,510,393-6053,no
93,0,152.1,215.5,262.4,12,1,no,no,WI,415,392-6286,no
149,0,180.9,194.9,197.8,8.8,3,yes,no,OK,510,365-9079,no
23,31,156.6,161.5,294.6,9.4,1,no,yes,WV,510,399-3089,no
221,24,180.5,224.1,205.7,2.4,0,no,yes,SD,510,365-2192,no
164,30,238.8,230,206.3,13.2,1,no,yes,KS,510,394-3051,no
104,18,182.1,213.6,193,13.4,2,no,yes,NC,415,357-2429,no
150,35,139.6,332.8,213.8,8.8,2,no,yes,NY,415,421-6268,no
184,12,200.3,253.6,149.3,10.2,0,no,yes,WI,408,401-5915,no
88,0,153.5,251.7,182.2,8.5,1,no,no,SC,408,348-6057,no
61,29,128.2,171.7,250.9,11.7,3,yes,yes,UT,415,349-3843,no
110,0,159.5,202.3,256,16.7,2,no,no,NC,408,396-5561,no
115,0,226.4,276.8,213.4,12.3,3,no,no,IN,415,370-9622,yes
33,0,251.9,194.6,211.2,8.4,2,no,no,AR,408,371-9602,no
100,0,264.5,194,262.7,7.5,2,no,no,ME,510,351-2815,yes
209,0,153.7,188.6,200.8,10.7,0,no,no,NY,415,369-8703,no
27,0,232.1,210.8,165.4,15,5,no,no,OR,510,355-2840,no
117,0,201.9,212.3,176.9,7.8,1,no,no,IL,415,372-1115,no
87,0,186.9,182.6,143.1,4.2,1,no,no,MA,408,337-2986,no
129,27,196.6,180.6,245,6.6,1,no,yes,CT,510,404-3238,no
142,0,232.1,168.2,197.3,9.9,1,no,no,WI,510,397-4968,no
112,0,166,74.6,247.9,6.3,0,no,no,OK,415,327-1058,no
75,28,200.6,164.1,169.6,2.5,1,no,yes,DE,510,419-9509,no
97,25,141,212,175.2,4.9,3,no,yes,AZ,408,349-7282,no
121,34,245,216.9,112.4,7.5,0,no,yes,AK,408,382-5743,no
142,0,140.8,228.6,152.9,10.9,1,yes,no,MI,415,358-2694,no
121,0,255.1,266.9,197.7,8.8,3,no,no,WA,510,378-1884,yes
87,33,125,235.3,215.3,10.2,2,no,yes,SD,415,330-1627,no
34,0,180.6,280.4,292.4,5,1,no,no,SD,408,392-5716,no
177,0,248.7,172.3,191.9,11.3,1,yes,no,AK,415,384-6132,yes
58,30,178.1,236.7,264,8.4,0,no,yes,MA,415,359-2740,no
113,0,122.2,131.7,169.5,10.3,5,yes,no,AR,415,338-6714,yes
101,0,231.3,224.7,214.6,7.2,1,no,no,KS,415,347-9968,no
89,0,111.2,122.1,180.8,12.6,3,no,no,OR,415,343-3399,no
77,44,103.2,236.3,203.5,11.9,0,yes,yes,NC,408,334-6129,yes
146,0,138.4,158.9,47.4,3.9,4,no,no,OK,510,377-4975,yes
93,0,146.3,216.6,233,11.5,0,no,no,NJ,415,405-3533,no
160,0,206.3,241.1,227.8,11.7,0,no,no,OH,415,337-9326,no
55,0,132,279.6,180,13.5,0,no,no,NM,415,338-6556,no
88,0,274.6,161.1,194.4,9.2,2,no,no,OH,408,354-3040,no
63,0,185.3,225.3,194.3,11.7,0,no,no,MI,510,396-1278,no
127,24,154.8,177.2,207.6,9,1,no,yes,KS,415,354-6810,no
57,30,179.2,283.2,228.1,14.7,1,no,yes,IL,415,403-6237,no
138,0,286.2,187.2,146.2,11,2,yes,no,RI,510,411-6823,yes
115,0,268,153.6,232.3,17,3,no,no,AR,408,338-1400,no
171,0,137.5,198.1,292.7,13.3,2,no,no,NY,415,412-6245,no
148,0,243,191.8,117.8,13.4,2,no,no,WY,408,377-3417,no
127,0,134.9,221.5,113.8,15,1,no,no,NC,510,343-2597,no
